TRANSACTION_ID,ITEM_ID,CONTRACT_ID,SALE_REGISTRATION_DATE,ITEM,LOCALITY,NEIGHBORHOOD,SUBCATEGORY,MERCHANT_NAME,BRANCH_MERCHANT,SELLER_NAME,CANAL_CONSOLIDADO,LINEA_NEGOCIO,NUMBER_OF_INSTALLMENTS,TOTAL_VALUE,CURRENT_STATUS
TRX-265045,ITM-221922,CTR-84124,2025-04-16T16:36:26.000Z,COMISION FIANZA,Municipio_10,Barrio_214,ESTRATO 6,Aliado_62,Sucursal_307,Vendedor_208,Fdv Externa,Hogar,61,66.5,ENTREGADO
TRX-867065,ITM-204642,CTR-26108,2025-04-16T16:31:50.000Z,HORNO MICROONDAS,Municipio_11,Barrio_8,ESTRATO 5,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,HOGAR,6,259.9,ENTREGADO
TRX-760751,ITM-677167,CTR-48391,2025-04-16T16:31:43.000Z,ENSERES MENORES,Municipio_10,Barrio_382,ESTRATO 4,Aliado_84,Sucursal_303,Vendedor_125,Fdv Externa,Hogar,14,218.7,ENTREGADO
TRX-140433,ITM-749462,CTR-16646,2025-04-16T16:27:38.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_55,ESTRATO 6,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Hogar,36,1031.3,ENTREGADO
TRX-390457,ITM-312442,CTR-92469,2025-04-16T16:26:45.000Z,CEMENTO,Municipio_10,Barrio_257,ESTRATO 4,Aliado_57,Sucursal_424,Vendedor_157,Fdv Externa ,Educacion,20,7600.0,ENTREGADO
TRX-207804,ITM-581788,CTR-51403,2025-04-16T16:26:06.000Z,CARROS,Municipio_10,Barrio_135,ESTRATO 6,Aliado_178,Sucursal_256,Vendedor_278,Puntos Fijos Cali,Movilidad,11,1400.0,ENTREGADO
TRX-878392,ITM-661472,CTR-84817,2025-04-16T16:24:49.000Z,COMPUTADOR - CON IVA,Municipio_10,Barrio_178,ESTRATO 6,Aliado_84,Sucursal_301,Vendedor_84,Fdv Externa,Viajes y Experiencia,11,2277.9,ENTREGADO
TRX-878392,ITM-310801,CTR-84817,2025-04-16T16:24:49.000Z,ACCESORIOS DE COMPUTADOR - SIN IVA,Municipio_10,Barrio_178,ESTRATO 6,Aliado_84,Sucursal_301,Vendedor_84,Fdv Externa,Viajes y Experiencia,11,349.0,ENTREGADO
TRX-219800,ITM-291706,CTR-96726,2025-04-16T16:22:13.000Z,CURSO DE CONDUCCION,Municipio_10,Barrio_341,ESTRATO 4,Aliado_69,Sucursal_371,Vendedor_269,Puntos Fijos Cali,Educacion,13,936.3,ENTREGADO
TRX-900227,ITM-989784,CTR-79104,2025-04-16T16:21:12.000Z,NEVERA,Municipio_10,Barrio_424,ESTRATO 6,Aliado_84,Sucursal_303,Vendedor_84,Fdv Externa,Viajes y Experiencia,36,2008.7,ENTREGADO
TRX-495794,ITM-431229,CTR-42357,2025-04-16T16:20:17.000Z,HIERRO,Municipio_10,Barrio_76,ESTRATO 5,Aliado_70,Sucursal_131,Vendedor_70,Puntos Fijos Cali,Materiales de Construccion,58,12302.1,ENTREGADO
TRX-955835,ITM-702062,CTR-76806,2025-04-16T16:18:33.000Z,EDUCACION PARA EL TRABAJO,Municipio_10,Barrio_262,ESTRATO 4,Aliado_60,Sucursal_260,Vendedor_60,Puntos Fijos Cali,Educacion,13,1239.7,ENTREGADO
TRX-314100,ITM-380079,CTR-84710,2025-04-16T16:17:43.000Z,GARANTIA EXTENDIDA ELECTRODOMESTICOS,Municipio_10,Barrio_445,ESTRATO 4,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,18,239.9,ENTREGADO
TRX-314100,ITM-989784,CTR-84710,2025-04-16T16:17:43.000Z,NEVERA,Municipio_10,Barrio_445,ESTRATO 4,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,18,2399.9,ENTREGADO
TRX-314100,ITM-749462,CTR-84710,2025-04-16T16:17:43.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_445,ESTRATO 4,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,18,133.9,ENTREGADO
TRX-589071,ITM-716756,CTR-32749,2025-04-16T16:17:11.000Z,CERAMICA PISOS Y PAREDES,Municipio_10,Barrio_84,ESTRATO 4,Aliado_67,Sucursal_310,Vendedor_167,Fdv Externa,Educacion,7,1974.1,ENTREGADO
TRX-589071,ITM-240983,CTR-32749,2025-04-16T16:17:11.000Z,MATERIALES VARIOS,Municipio_10,Barrio_84,ESTRATO 4,Aliado_67,Sucursal_310,Vendedor_167,Fdv Externa,Educacion,7,342.0,ENTREGADO
TRX-589071,ITM-356651,CTR-32749,2025-04-16T16:17:11.000Z,TRANSPORTE,Municipio_10,Barrio_84,ESTRATO 4,Aliado_67,Sucursal_310,Vendedor_167,Fdv Externa,Educacion,7,144.5,ENTREGADO
TRX-651235,ITM-749462,CTR-74330,2025-04-16T16:16:42.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_178,ESTRATO 6,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Hogar,14,607.4,ENTREGADO
TRX-335493,ITM-559076,CTR-57043,2025-04-16T16:14:51.000Z,TELEVISOR,Municipio_10,Barrio_98,ESTRATO 6,Aliado_84,Sucursal_374,Vendedor_84,GRANDES SUPERFICIES,Hogar,59,2897.9,REGISTRADO
TRX-315376,ITM-559076,CTR-11557,2025-04-16T16:14:27.000Z,TELEVISOR,Municipio_9,Barrio_244,ESTRATO 6,Aliado_84,Sucursal_301,Vendedor_84,GRANDES SUPERFICIES,Hogar,26,3825.8,REGISTRADO
TRX-315376,ITM-749462,CTR-11557,2025-04-16T16:14:27.000Z,OTROS ENSERES MENORES,Municipio_9,Barrio_244,ESTRATO 6,Aliado_84,Sucursal_301,Vendedor_84,GRANDES SUPERFICIES,Hogar,26,53.2,REGISTRADO
TRX-901459,ITM-836039,CTR-89072,2025-04-16T16:10:51.000Z,EQUIPOS DE AUDIO,Municipio_20,Barrio_13,ESTRATO 5,Aliado_23,Sucursal_310,Vendedor_123,Grandes Superficies,Educacion,6,394.8,ENTREGADO
TRX-506840,ITM-778034,CTR-16231,2025-04-16T16:06:07.000Z,CELULAR,Municipio_10,Barrio_134,ESTRATO 4,Aliado_84,Sucursal_303,Vendedor_84,Fdv Externa,Viajes y Experiencia,16,985.8,ENTREGADO
TRX-213579,ITM-865573,CTR-29165,2025-04-16T16:06:06.000Z,TELEVISOR C1,Municipio_11,Barrio_3,ESTRATO 5,Aliado_64,Sucursal_310,Vendedor_208,Fuerza de Venta Externa,Hogar,22,1870.9,ENTREGADO
TRX-741853,ITM-846181,CTR-97156,2025-04-16T16:02:48.000Z,TELEFONO CELULAR,Municipio_10,Barrio_178,ESTRATO 6,Aliado_57,Sucursal_18,Vendedor_157,Fdv Externa,Viajes y Experiencia,15,927.0,ENTREGADO
TRX-952611,ITM-674740,CTR-95198,2025-04-16T15:59:30.000Z,PAP - C1,Municipio_9,Barrio_233,ESTRATO 5,Aliado_6,Sucursal_400,Vendedor_125,Fdv Externa,Viajes y Experiencia,59,4356.0,ENTREGADO
TRX-812027,ITM-589514,CTR-74975,2025-04-16T15:59:24.000Z,PAP,Municipio_9,Barrio_10,ESTRATO 1,Aliado_197,Sucursal_43,Vendedor_17,Televentas,Materiales de Construccion,39,18216.0,ANULADO
TRX-618203,ITM-390690,CTR-12298,2025-04-16T15:58:41.000Z,ELECTRICOS,Municipio_2,Barrio_71,ESTRATO 6,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Educacion,24,2310.4,ENTREGADO
TRX-403151,ITM-402860,CTR-24041,2025-04-16T15:57:25.000Z,MOTOS,Municipio_19,Barrio_32,ESTRATO 4,Aliado_155,Sucursal_95,Vendedor_155,Puntos Fijos Mpios,Movilidad,47,2796.8,ENTREGADO
TRX-833033,ITM-957268,CTR-10822,2025-04-16T15:51:02.000Z,MDC - VENTA PAP,Municipio_15,Barrio_12,ESTRATO 6,Aliado_143,Sucursal_43,Vendedor_208,Puntos Fijos Cali,Materiales de Construccion,12,1491.3,ENTREGADO
TRX-480605,ITM-402860,CTR-25723,2025-04-16T15:49:34.000Z,MOTOS,Municipio_11,Barrio_431,ESTRATO 5,Aliado_60,Sucursal_281,Vendedor_260,Centro de Experiencia,Movilidad,34,5824.0,ENTREGADO
TRX-632491,ITM-159004,CTR-13692,2025-04-16T15:49:22.000Z,CODIGO GENERICO - TELEVISOR,Municipio_12,Barrio_216,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_208,Fdv Externa,Hogar,33,2043.7,ENTREGADO
TRX-375739,ITM-581552,CTR-61783,2025-04-16T15:46:28.000Z,MATERIALES VARIOS ALIADOS FERRETEROS,Municipio_28,Barrio_256,ESTRATO 6,Aliado_118,Sucursal_231,Vendedor_18,Puntos Fijos Mpios,Materiales de Construccion,63,2405.3,ENTREGADO
TRX-375739,ITM-824404,CTR-61783,2025-04-16T15:46:28.000Z,CEMENTO ALIADOS FERRETEROS,Municipio_28,Barrio_256,ESTRATO 6,Aliado_118,Sucursal_231,Vendedor_18,Puntos Fijos Mpios,Materiales de Construccion,63,8673.1,ENTREGADO
TRX-178432,ITM-240983,CTR-97548,2025-04-16T15:45:49.000Z,MATERIALES VARIOS,Municipio_10,Barrio_484,ESTRATO 6,Aliado_143,Sucursal_43,Vendedor_243,Fdv Externa,Materiales de Construccion,61,3947.9,ENTREGADO
TRX-341699,ITM-865573,CTR-79021,2025-04-16T15:42:56.000Z,TELEVISOR C1,Municipio_10,Barrio_120,ESTRATO 5,Aliado_64,Sucursal_310,Vendedor_125,Fdv Externa,Hogar,35,2408.6,ANULADO
TRX-310708,ITM-661472,CTR-47106,2025-04-16T15:42:01.000Z,COMPUTADOR - CON IVA,Municipio_10,Barrio_212,ESTRATO 5,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Hogar,15,2693.9,ENTREGADO
TRX-122789,ITM-159139,CTR-17467,2025-04-16T15:40:20.000Z,SOAT,Municipio_10,Barrio_469,ESTRATO 4,Aliado_105,Sucursal_325,Vendedor_205,Puntos Fijos Cali,Movilidad,16,7369.0,ENTREGADO
TRX-716212,ITM-140008,CTR-84199,2025-04-16T15:38:24.000Z,MATRICULAS MOTOS,Municipio_9,Barrio_10,ESTRATO 1,Aliado_35,Sucursal_180,Vendedor_235,Puntos Fijos Mpios,Movilidad,48,668.8,ENTREGADO
TRX-716212,ITM-402860,CTR-84199,2025-04-16T15:38:24.000Z,MOTOS,Municipio_9,Barrio_10,ESTRATO 1,Aliado_35,Sucursal_180,Vendedor_235,Puntos Fijos Mpios,Movilidad,48,6234.9,ENTREGADO
TRX-784087,ITM-142475,CTR-67242,2025-04-16T15:37:22.000Z,SIN IVA,Municipio_9,Barrio_23,ESTRATO 5,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Movilidad,34,595.6,ENTREGADO
TRX-101713,ITM-885039,CTR-87124,2025-04-16T15:34:58.000Z,PUERTAS,Municipio_10,Barrio_392,ESTRATO 1,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Educacion,2,2297.9,ENTREGADO
TRX-101713,ITM-240983,CTR-87124,2025-04-16T15:34:58.000Z,MATERIALES VARIOS,Municipio_10,Barrio_392,ESTRATO 1,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Educacion,2,809.1,ENTREGADO
TRX-838296,ITM-402860,CTR-51963,2025-04-16T15:34:14.000Z,MOTOS,Municipio_10,Barrio_499,ESTRATO 5,Aliado_60,Sucursal_281,Vendedor_260,Puntos Fijos Cali,Movilidad,20,8132.0,ENTREGADO
TRX-345976,ITM-312442,CTR-14390,2025-04-16T15:33:56.000Z,CEMENTO,Municipio_10,Barrio_257,ESTRATO 4,Aliado_57,Sucursal_424,Vendedor_157,Fdv Externa,Materiales de Construccion,19,6486.0,ANULADO
TRX-310856,ITM-778034,CTR-55376,2025-04-16T15:33:52.000Z,CELULAR,Municipio_10,Barrio_257,ESTRATO 5,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,11,960.4,ANULADO
TRX-457540,ITM-743244,CTR-53406,2025-04-16T15:33:36.000Z,REVISION TECNICO MECANICA,Municipio_20,Barrio_217,ESTRATO 5,Aliado_94,Sucursal_403,Vendedor_294,Puntos Fijos Mpios,Movilidad,4,274.7,ENTREGADO
TRX-864593,ITM-448099,CTR-52658,2025-04-16T15:33:28.000Z,LADRILLOS,Municipio_2,Barrio_409,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Fdv Externa,Materiales de Construccion,37,236.9,ENTREGADO
TRX-864593,ITM-716756,CTR-52658,2025-04-16T15:33:28.000Z,CERAMICA PISOS Y PAREDES,Municipio_2,Barrio_409,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Fdv Externa,Materiales de Construccion,37,2434.4,ENTREGADO
TRX-864593,ITM-312442,CTR-52658,2025-04-16T15:33:28.000Z,CEMENTO,Municipio_2,Barrio_409,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Fdv Externa,Materiales de Construccion,37,551.1,ENTREGADO
TRX-739312,ITM-989784,CTR-17670,2025-04-16T15:33:07.000Z,NEVERA,Municipio_11,Barrio_36,ESTRATO 5,Aliado_53,Sucursal_478,Vendedor_53,Fdv Externa,Hogar,48,2813.2,ENTREGADO
TRX-739312,ITM-559076,CTR-17670,2025-04-16T15:33:07.000Z,TELEVISOR,Municipio_11,Barrio_36,ESTRATO 5,Aliado_53,Sucursal_478,Vendedor_53,Fdv Externa,Hogar,48,1766.1,ENTREGADO
TRX-739312,ITM-836039,CTR-17670,2025-04-16T15:33:07.000Z,EQUIPOS DE AUDIO,Municipio_11,Barrio_36,ESTRATO 5,Aliado_53,Sucursal_478,Vendedor_53,Fdv Externa,Hogar,48,734.4,ENTREGADO
TRX-569985,ITM-865573,CTR-59677,2025-04-16T15:31:20.000Z,TELEVISOR C1,Municipio_10,Barrio_38,ESTRATO 5,Aliado_64,Sucursal_310,Vendedor_208,Fdv Externa ,Viajes y Experiencia,16,2579.5,ENTREGADO
TRX-394234,ITM-743244,CTR-69881,2025-04-16T15:30:57.000Z,REVISION TECNICO MECANICA,Municipio_10,Barrio_382,ESTRATO 5,Aliado_11,Sucursal_411,Vendedor_211,Puntos Fijos Cali,Movilidad,6,276.2,ENTREGADO
TRX-166369,ITM-141467,CTR-87769,2025-04-16T15:30:43.000Z,ENSERES MENORES C2,Municipio_11,Barrio_37,ESTRATO 5,Aliado_104,Sucursal_253,Vendedor_208,Fdv Externa,Hogar,9,312.1,REGISTRADO
TRX-940687,ITM-559076,CTR-15837,2025-04-16T15:27:16.000Z,TELEVISOR,Municipio_10,Barrio_382,ESTRATO 4,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Hogar,7,1227.1,ENTREGADO
TRX-422139,ITM-702062,CTR-77982,2025-04-16T15:27:16.000Z,EDUCACION PARA EL TRABAJO,Municipio_22,Barrio_41,ESTRATO 4,Aliado_60,Sucursal_260,Vendedor_60,Puntos Fijos Mpios,Educacion,12,917.9,ENTREGADO
TRX-836585,ITM-240983,CTR-74405,2025-04-16T15:26:08.000Z,MATERIALES VARIOS,Municipio_10,Barrio_475,ESTRATO 4,Aliado_81,Sucursal_310,Vendedor_281,Puntos Fijos Cali,Educacion,39,6484.7,ENTREGADO
TRX-526238,ITM-749462,CTR-86499,2025-04-16T15:25:11.000Z,OTROS ENSERES MENORES,Municipio_20,Barrio_173,ESTRATO 6,Aliado_84,Sucursal_458,Vendedor_84,grandes superficies,Educacion,11,980.6,ANULADO
TRX-168548,ITM-661472,CTR-77474,2025-04-16T15:23:17.000Z,COMPUTADOR - CON IVA,Municipio_10,Barrio_272,ESTRATO 2,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,26,5554.0,ENTREGADO
TRX-720883,ITM-159139,CTR-68630,2025-04-16T15:21:12.000Z,SOAT,Municipio_13,Barrio_60,ESTRATO 5,Aliado_147,Sucursal_310,Vendedor_125,Fdv Externa,Viajes y Experiencia,49,10013.3,ENTREGADO
TRX-370864,ITM-216492,CTR-72834,2025-04-16T15:20:47.000Z,PRODUCTOS DE OPTICA,Municipio_9,Barrio_493,ESTRATO 5,Aliado_65,Sucursal_334,Vendedor_265,Puntos Fijos Mpios,Optica,21,918.0,ENTREGADO
TRX-409149,ITM-291706,CTR-47688,2025-04-16T15:17:48.000Z,CURSO DE CONDUCCION,Municipio_10,Barrio_26,ESTRATO 1,Aliado_156,Sucursal_242,Vendedor_56,Puntos Fijos Cali,Educacion,15,1807.7,ENTREGADO
TRX-848709,ITM-159004,CTR-33801,2025-04-16T15:14:51.000Z,CODIGO GENERICO - TELEVISOR,Municipio_10,Barrio_76,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_125,Fdv Externa,Movilidad,27,1197.1,ENTREGADO
TRX-848709,ITM-402860,CTR-33801,2025-04-16T15:14:51.000Z,MOTOS,Municipio_10,Barrio_76,ESTRATO 5,Aliado_6,Sucursal_310,Vendedor_125,Fdv Externa,Movilidad,27,5486.0,ENTREGADO
TRX-341445,ITM-743244,CTR-58153,2025-04-16T15:10:13.000Z,REVISION TECNICO MECANICA,Municipio_10,Barrio_183,ESTRATO 5,Aliado_108,Sucursal_455,Vendedor_108,Puntos Fijos Cali,Movilidad,9,372.0,ENTREGADO
TRX-989224,ITM-402860,CTR-62919,2025-04-16T15:05:18.000Z,MOTOS,Municipio_21,Barrio_216,ESTRATO 4,Aliado_35,Sucursal_92,Vendedor_235,Puntos Fijos Mpios,Movilidad,15,4004.0,ANULADO
TRX-550253,ITM-989784,CTR-88087,2025-04-16T15:03:58.000Z,NEVERA,Municipio_10,Barrio_222,ESTRATO 6,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Hogar,34,1923.7,ENTREGADO
TRX-717834,ITM-989784,CTR-57043,2025-04-16T15:03:52.000Z,NEVERA,Municipio_10,Barrio_98,ESTRATO 6,Aliado_84,Sucursal_374,Vendedor_84,Fdv Externa,Viajes y Experiencia,58,1763.9,ENTREGADO
TRX-494756,ITM-896818,CTR-85452,2025-04-16T15:02:22.000Z,TELEFONOS CELULARES,Municipio_10,Barrio_213,ESTRATO 4,Aliado_64,Sucursal_310,Vendedor_115,Fdv Externa,Viajes y Experiencia,34,904.4,ANULADO
TRX-494756,ITM-896818,CTR-85452,2025-04-16T15:02:22.000Z,TELEFONOS CELULARES,Municipio_10,Barrio_213,ESTRATO 4,Aliado_64,Sucursal_310,Vendedor_115,Fdv Externa,Viajes y Experiencia,34,904.4,ANULADO
TRX-727132,ITM-865573,CTR-65736,2025-04-16T14:59:45.000Z,TELEVISOR C1,Municipio_33,Barrio_58,ESTRATO 5,Aliado_64,Sucursal_310,Vendedor_125,Fdv Externa,Hogar,21,3068.0,ENTREGADO
TRX-190450,ITM-922035,CTR-80150,2025-04-16T14:58:54.000Z,COLCHON,Municipio_50,Barrio_263,ESTRATO 5,Aliado_77,Sucursal_77,Vendedor_177,Puntos Fijos Mpios,Hogar,7,522.7,ENTREGADO
TRX-589881,ITM-661472,CTR-58961,2025-04-16T14:56:56.000Z,COMPUTADOR - CON IVA,Municipio_21,Barrio_241,ESTRATO 1,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,25,2570.3,ENTREGADO
TRX-577051,ITM-118549,CTR-20848,2025-04-16T14:56:22.000Z,LAVADORA,Municipio_35,Barrio_415,ESTRATO 4,Aliado_57,Sucursal_281,Vendedor_157,Fdv Externa,Hogar,25,3577.0,ENTREGADO
TRX-203263,ITM-140008,CTR-22900,2025-04-16T14:56:15.000Z,MATRICULAS MOTOS,Municipio_10,Barrio_184,ESTRATO 4,Aliado_191,Sucursal_491,Vendedor_191,Puntos Fijos Cali,Movilidad,31,1378.2,ENTREGADO
TRX-203263,ITM-402860,CTR-22900,2025-04-16T14:56:15.000Z,MOTOS,Municipio_10,Barrio_184,ESTRATO 4,Aliado_191,Sucursal_491,Vendedor_191,Puntos Fijos Cali,Movilidad,31,4448.4,ENTREGADO
TRX-437321,ITM-402860,CTR-58024,2025-04-16T14:53:14.000Z,MOTOS,Municipio_11,Barrio_426,ESTRATO 5,Aliado_155,Sucursal_174,Vendedor_155,Puntos Fijos Mpios,Movilidad,10,3723.4,ENTREGADO
TRX-936992,ITM-778034,CTR-53975,2025-04-16T14:52:53.000Z,CELULAR,Municipio_10,Barrio_134,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,17,723.1,ENTREGADO
TRX-882923,ITM-559076,CTR-52485,2025-04-16T14:51:53.000Z,TELEVISOR,Municipio_30,Barrio_284,ESTRATO 5,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Educacion,11,1389.8,ENTREGADO
TRX-429114,ITM-634962,CTR-51322,2025-04-16T14:48:36.000Z,AIRE ACONDICIONADO,Municipio_44,Barrio_369,ESTRATO 5,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Hogar,21,231.8,ENTREGADO
TRX-429114,ITM-559076,CTR-51322,2025-04-16T14:48:36.000Z,TELEVISOR,Municipio_44,Barrio_369,ESTRATO 5,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Hogar,21,3272.9,ENTREGADO
TRX-672604,ITM-778034,CTR-84704,2025-04-16T14:47:14.000Z,CELULAR,Municipio_19,Barrio_32,ESTRATO 4,Aliado_53,Sucursal_165,Vendedor_208,Fdv Externa,Hogar,14,2962.9,ANULADO
TRX-671156,ITM-835559,CTR-24587,2025-04-16T14:46:52.000Z,SOAT Y REVISION TECN,Municipio_10,Barrio_267,ESTRATO 5,Aliado_150,Sucursal_396,Vendedor_150,Televentas,Movilidad,4,663.7,ENTREGADO
TRX-313438,ITM-811739,CTR-23452,2025-04-16T14:43:17.000Z,COLCHONES,Municipio_10,Barrio_181,ESTRATO 6,Aliado_149,Sucursal_181,Vendedor_249,Puntos Fijos Cali,Viajes y Experiencia,8,391.7,ENTREGADO
TRX-398860,ITM-240983,CTR-22133,2025-04-16T14:43:13.000Z,MATERIALES VARIOS,Municipio_47,Barrio_10,ESTRATO 6,Aliado_167,Sucursal_106,Vendedor_167,Puntos Fijos Mpios,Educacion,10,2314.5,ENTREGADO
TRX-183677,ITM-865573,CTR-79021,2025-04-16T14:41:13.000Z,TELEVISOR C1,Municipio_10,Barrio_120,ESTRATO 5,Aliado_64,Sucursal_310,Vendedor_125,Fdv Externa,Hogar,33,2503.6,ENTREGADO
TRX-269309,ITM-240983,CTR-57065,2025-04-16T14:41:07.000Z,MATERIALES VARIOS,Municipio_43,Barrio_70,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,3,80.7,ENTREGADO
TRX-269309,ITM-151788,CTR-57065,2025-04-16T14:41:07.000Z,PINTURAS,Municipio_43,Barrio_70,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,3,191.8,ENTREGADO
TRX-831400,ITM-218648,CTR-27619,2025-04-16T14:39:37.000Z,LLANTAS,Municipio_10,Barrio_465,ESTRATO 4,Aliado_84,Sucursal_301,Vendedor_84,Fdv Externa,Movilidad,8,260.2,ENTREGADO
TRX-262381,ITM-402860,CTR-12139,2025-04-16T14:39:32.000Z,MOTOS,Municipio_11,Barrio_308,ESTRATO 4,Aliado_155,Sucursal_95,Vendedor_155,Puntos Fijos Mpios,Movilidad,46,4398.6,ENTREGADO
TRX-385674,ITM-716756,CTR-73068,2025-04-16T14:35:57.000Z,CERAMICA PISOS Y PAREDES,Municipio_3,Barrio_35,ESTRATO 4,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Educacion,36,7555.7,ANULADO
TRX-290177,ITM-434783,CTR-92482,2025-04-16T14:35:48.000Z,VIAJES,Municipio_26,Barrio_296,ESTRATO 4,Aliado_45,Sucursal_420,Vendedor_245,Puntos Fijos Mpios,Viajes y Experiencia,19,5390.6,ENTREGADO
TRX-353344,ITM-159139,CTR-27705,2025-04-16T14:28:30.000Z,SOAT,Municipio_35,Barrio_484,ESTRATO 4,Aliado_37,Sucursal_305,Vendedor_37,Puntos Fijos Mpios,Movilidad,47,7803.3,ENTREGADO
TRX-966412,ITM-159139,CTR-96514,2025-04-16T14:28:00.000Z,SOAT,Municipio_10,Barrio_98,ESTRATO 6,Aliado_32,Sucursal_351,Vendedor_32,Puntos Fijos Cali,Movilidad,2,316.7,ENTREGADO
TRX-464937,ITM-749462,CTR-56827,2025-04-16T14:26:03.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_74,ESTRATO 4,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Hogar,27,75.8,ENTREGADO
TRX-464937,ITM-815023,CTR-56827,2025-04-16T14:26:03.000Z,EQUIPO DE AUDIO,Municipio_10,Barrio_74,ESTRATO 4,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Hogar,27,1016.3,ENTREGADO
TRX-644748,ITM-568753,CTR-21690,2025-04-16T14:22:15.000Z,TABLET,Municipio_10,Barrio_135,ESTRATO 6,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,5,800.7,ENTREGADO
TRX-363238,ITM-559076,CTR-33567,2025-04-16T14:21:58.000Z,TELEVISOR,Municipio_10,Barrio_392,ESTRATO 4,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Hogar,9,801.8,REGISTRADO
TRX-589274,ITM-823272,CTR-53306,2025-04-16T14:21:52.000Z,SONRIA,Municipio_10,Barrio_134,ESTRATO 4,Aliado_187,Sucursal_278,Vendedor_187,Puntos Fijos Cali,Salud Oral,5,2053.4,ENTREGADO
TRX-524095,ITM-634962,CTR-34821,2025-04-16T14:21:51.000Z,AIRE ACONDICIONADO,Municipio_21,Barrio_118,ESTRATO 4,Aliado_84,Sucursal_265,Vendedor_84,Grandes Superficies,Educacion,5,340.9,ENTREGADO
TRX-805194,ITM-743244,CTR-71740,2025-04-16T14:17:20.000Z,REVISION TECNICO MECANICA,Municipio_20,Barrio_403,ESTRATO 6,Aliado_94,Sucursal_403,Vendedor_294,Puntos Fijos Municipios,Movilidad,11,282.9,ENTREGADO
TRX-805194,ITM-402860,CTR-71740,2025-04-16T14:17:20.000Z,MOTOS,Municipio_20,Barrio_403,ESTRATO 6,Aliado_94,Sucursal_403,Vendedor_294,Puntos Fijos Municipios,Movilidad,11,281.9,ENTREGADO
TRX-726917,ITM-725709,CTR-24738,2025-04-16T14:15:56.000Z,MDC CEMENTO - VENTA PAP,Municipio_34,Barrio_324,ESTRATO 5,Aliado_143,Sucursal_43,Vendedor_125,Puntos Fijos Cali,Educacion,58,9324.0,ANULADO
TRX-486573,ITM-431229,CTR-84554,2025-04-16T14:15:48.000Z,HIERRO,Municipio_10,Barrio_257,ESTRATO 5,Aliado_70,Sucursal_131,Vendedor_70,Televentas,Educacion,33,6367.8,ENTREGADO
TRX-541786,ITM-402860,CTR-16891,2025-04-16T14:15:13.000Z,MOTOS,Municipio_10,Barrio_184,ESTRATO 4,Aliado_105,Sucursal_91,Vendedor_205,Puntos Fijos Cali,Movilidad,11,1160.5,ENTREGADO
TRX-384983,ITM-559076,CTR-52574,2025-04-16T14:14:47.000Z,TELEVISOR,Municipio_10,Barrio_211,ESTRATO 4,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Hogar,9,939.4,ENTREGADO
TRX-327488,ITM-989784,CTR-54514,2025-04-16T14:14:12.000Z,NEVERA,Municipio_19,Barrio_15,ESTRATO 5,Aliado_65,Sucursal_310,Vendedor_208,Fdv Externa,Viajes y Experiencia,26,2565.0,ENTREGADO
